1100	0100	0110	0010	0011	1110	0001	0000	1000	1010	1101
0.000723	0.001381	0.079370	0.275537	0.358902	0.013323	0.030891	0.236334	0.000086	0.003452	0.000000
0.000548	0.001214	0.074542	0.264966	0.355658	0.013107	0.032264	0.254441	0.000075	0.003185	0.000000
0.000635	0.001524	0.083710	0.299486	0.355543	0.012144	0.032701	0.209272	0.000555	0.004428	0.000000
0.000601	0.001787	0.079834	0.292091	0.376267	0.010845	0.045479	0.190496	0.000039	0.002561	0.000000
0.000747	0.001552	0.080265	0.278222	0.381246	0.010839	0.034581	0.209766	0.000062	0.002720	0.000000
0.000593	0.001194	0.077748	0.273090	0.394646	0.008262	0.029693	0.212584	0.000050	0.002140	0.000000
0.000766	0.001714	0.085022	0.296517	0.380615	0.008699	0.037105	0.187178	0.000062	0.002321	0.000000
0.000577	0.001388	0.084850	0.305988	0.381393	0.010717	0.036331	0.174107	0.000577	0.004073	0.000000
0.000320	0.000891	0.100766	0.375056	0.381209	0.012572	0.020367	0.104849	0.000327	0.003643	0.000000
0.000005	0.000004	0.001686	0.008532	0.253138	0.000145	0.447291	0.287204	0.001058	0.000936	0.000000
0.000320	0.000896	0.040042	0.215101	0.405399	0.016186	0.048061	0.232854	0.000918	0.040223	0.000000
0.000115	0.000360	0.000455	0.001675	0.008870	0.000161	0.530541	0.456667	0.000581	0.000551	0.000024
0.000101	0.000270	0.000154	0.000370	0.000144	0.000069	0.031400	0.966980	0.000343	0.000169	0.000000
0.000216	0.000704	0.000347	0.001014	0.000916	0.000123	0.041923	0.953491	0.000999	0.000224	0.000044
0.000158	0.000607	0.000250	0.000760	0.002445	0.000079	0.159899	0.834921	0.000680	0.000174	0.000027
0.000026	0.000110	0.000042	0.000132	0.000737	0.000012	0.091559	0.907233	0.000121	0.000024	0.000004
0.000156	0.000519	0.000238	0.000669	0.000961	0.000084	0.070217	0.926283	0.000680	0.000161	0.000031
0.000055	0.000239	0.000089	0.000306	0.000692	0.000023	0.062872	0.935353	0.000307	0.000055	0.000008
0.000087	0.000304	0.000140	0.000437	0.000354	0.000044	0.020590	0.977507	0.000429	0.000093	0.000015
0.000049	0.000223	0.000096	0.000309	0.000415	0.000026	0.032716	0.966153	0.000000	0.000004	0.000008
0.000062	0.000354	0.000137	0.000534	0.000452	0.000030	0.026369	0.972050	0.000000	0.000004	0.000008
0.000087	0.000306	0.000168	0.000544	0.000247	0.000045	0.006496	0.992082	0.000000	0.000007	0.000018
0.000175	0.000561	0.000282	0.000823	0.000574	0.000100	0.021496	0.975037	0.000764	0.000177	0.000011
0.000144	0.000481	0.000247	0.000653	0.000643	0.000090	0.041043	0.956681	0.000000	0.000011	0.000006
0.000964	0.000601	0.000398	0.000467	0.000520	0.000558	0.030849	0.833065	0.107193	0.025323	0.000063
0.001065	0.000598	0.000348	0.000339	0.000285	0.000554	0.016110	0.827354	0.126140	0.027110	0.000098
0.000448	0.000671	0.000451	0.001175	0.000661	0.000238	0.010896	0.942490	0.035466	0.007463	0.000041
0.000256	0.000187	0.000089	0.000161	0.000093	0.000077	0.214496	0.728666	0.047158	0.008806	0.000010
0.000269	0.000394	0.000140	0.000436	0.033071	0.000066	0.375088	0.563827	0.023158	0.003541	0.000011
0.002013	0.000601	0.000427	0.000164	0.008906	0.001036	0.146728	0.372450	0.385864	0.081690	0.000122
0.000171	0.000438	0.000893	0.003726	0.040541	0.000302	0.480471	0.466181	0.005807	0.001471	0.000000
0.000170	0.000666	0.000332	0.000956	0.028490	0.000110	0.375679	0.593460	0.000001	0.000127	0.000007
0.000021	0.000070	0.000032	0.000091	0.014718	0.000011	0.272003	0.712927	0.000090	0.000035	0.000001
0.000047	0.000214	0.000090	0.000298	0.029026	0.000025	0.362314	0.607952	0.000000	0.000032	0.000002
0.000024	0.000134	0.000048	0.000169	0.022662	0.000011	0.380363	0.596572	0.000000	0.000016	0.000001
0.000010	0.000130	0.000235	0.000982	0.161078	0.000057	0.455936	0.381536	0.000000	0.000034	0.000000
0.000003	0.000035	0.000030	0.000107	0.104141	0.000007	0.388760	0.506912	0.000000	0.000004	0.000000
0.000006	0.000056	0.000087	0.000331	0.138737	0.000024	0.429881	0.430782	0.000065	0.000030	0.000000
0.000021	0.000116	0.000052	0.000215	0.035182	0.000012	0.144775	0.819625	0.000000	0.000001	0.000001
0.000337	0.000262	0.000188	0.000386	0.013279	0.000146	0.027084	0.910534	0.034254	0.013529	0.000002
0.000073	0.000273	0.000107	0.000279	0.058645	0.000023	0.087511	0.853087	0.000000	0.000001	0.000000
0.000034	0.000185	0.000066	0.000210	0.003723	0.000016	0.016631	0.979134	0.000000	0.000001	0.000000
0.000052	0.000326	0.000098	0.000328	0.006400	0.000022	0.026321	0.966445	0.000000	0.000001	0.000006
0.000098	0.000548	0.000209	0.000573	0.015945	0.000047	0.044647	0.937906	0.000000	0.000008	0.000018
0.000304	0.001032	0.000487	0.001152	0.004111	0.000185	0.013378	0.979241	0.000002	0.000033	0.000076
0.000090	0.000460	0.000160	0.000471	0.005501	0.000042	0.021529	0.971726	0.000000	0.000007	0.000013
0.000020	0.000103	0.000057	0.000107	0.005007	0.000024	0.010419	0.984107	0.000103	0.000046	0.000007
0.000044	0.000239	0.000128	0.000251	0.000029	0.000051	0.000012	0.998893	0.000240	0.000098	0.000014
0.000083	0.000410	0.000258	0.000455	0.001608	0.000111	0.008049	0.988399	0.000412	0.000180	0.000035
0.000316	0.000942	0.000470	0.001269	0.007173	0.000185	0.022748	0.964479	0.001874	0.000473	0.000071
0.001235	0.002996	0.003089	0.009855	0.035434	0.001201	0.086837	0.847257	0.008818	0.002908	0.000370
0.000874	0.002839	0.002099	0.006701	0.039523	0.000720	0.112589	0.830175	0.003284	0.001004	0.000192
0.000278	0.000838	0.000477	0.001268	0.018619	0.000185	0.068304	0.908797	0.000900	0.000267	0.000068
0.000487	0.001545	0.000849	0.002289	0.007366	0.000320	0.020896	0.963936	0.001721	0.000481	0.000110
0.000578	0.001833	0.001227	0.003691	0.035829	0.000439	0.113769	0.839960	0.002050	0.000623	0.000000
0.000666	0.002147	0.001412	0.004061	0.030211	0.000516	0.092968	0.867911	0.000016	0.000091	0.000000
0.000400	0.001343	0.000791	0.002331	0.026991	0.000284	0.092307	0.873660	0.001479	0.000414	0.000000
0.000861	0.002616	0.001877	0.005531	0.033752	0.000715	0.098156	0.852366	0.003125	0.001002	0.000000
0.000542	0.001518	0.001297	0.004088	0.031178	0.000517	0.093802	0.861980	0.003903	0.001176	0.000000
0.000467	0.001468	0.001184	0.004022	0.039277	0.000430	0.120111	0.828615	0.003459	0.000967	0.000000
0.000659	0.002058	0.001762	0.005806	0.040084	0.000606	0.115046	0.833843	0.000021	0.000114	0.000000
0.001165	0.002852	0.003209	0.010626	0.062845	0.001218	0.162434	0.747768	0.005795	0.002087	0.000001
0.000835	0.002313	0.001791	0.005152	0.040215	0.000705	0.119168	0.826295	0.002625	0.000900	0.000000
0.000111	0.000005	0.000726	0.004957	0.021732	0.000179	0.037670	0.690586	0.196898	0.047137	0.000000
0.000183	0.000009	0.001180	0.005333	0.037397	0.000872	0.060341	0.655147	0.190490	0.049050	0.000000
0.001080	0.001650	0.000671	0.000112	0.012402	0.001449	0.021628	0.626108	0.260895	0.073986	0.000021
0.002674	0.004469	0.001428	0.000174	0.017799	0.002561	0.039088	0.640626	0.241775	0.049333	0.000074
0.001875	0.002347	0.000838	0.000164	0.019610	0.002491	0.034551	0.572320	0.296922	0.068778	0.000103
0.000816	0.001433	0.000501	0.000085	0.013149	0.000589	0.022394	0.666175	0.231847	0.062992	0.000018
0.000226	0.001699	0.000300	0.000000	0.032281	0.000112	0.064413	0.900942	0.000005	0.000021	0.000004
0.000300	0.001548	0.002234	0.003921	0.090966	0.000346	0.128615	0.769652	0.001621	0.000790	0.000009
0.000262	0.001582	0.001180	0.002827	0.041815	0.000248	0.056175	0.893480	0.001723	0.000705	0.000002
0.001621	0.004473	0.003526	0.010037	0.005359	0.001402	0.006634	0.959110	0.005794	0.002042	0.000001
0.000730	0.002191	0.001392	0.003851	0.001719	0.000537	0.002291	0.983804	0.002667	0.000819	0.000000
0.000690	0.002062	0.001295	0.003550	0.001571	0.000503	0.002098	0.984842	0.002599	0.000788	0.000000
0.000331	0.001103	0.000613	0.001761	0.000661	0.000217	0.000974	0.992698	0.001294	0.000349	0.000000
0.001475	0.003799	0.003096	0.008523	0.004703	0.001296	0.005638	0.964339	0.005219	0.001913	0.000001
0.001362	0.001687	0.002059	0.005946	0.003177	0.001263	0.003026	0.563889	0.329246	0.088317	0.000028
0.000400	0.001336	0.000730	0.001996	0.000810	0.000265	0.001157	0.993258	0.000004	0.000038	0.000004
0.000515	0.001730	0.001044	0.003020	0.001330	0.000367	0.001837	0.990083	0.000009	0.000058	0.000009
0.000877	0.001596	0.001380	0.004159	0.002392	0.000700	0.002751	0.790016	0.159116	0.037012	0.000000
0.001432	0.003554	0.003254	0.009129	0.006758	0.001379	0.007953	0.960325	0.004426	0.001789	0.000001
0.000881	0.002602	0.001753	0.004928	0.002288	0.000677	0.002994	0.979619	0.003233	0.001024	0.000000
0.000830	0.002094	0.002333	0.007882	0.003223	0.000858	0.001716	0.970709	0.007939	0.002416	0.000000
0.002688	0.004611	0.008229	0.025872	0.020803	0.003726	0.022052	0.892927	0.012950	0.006139	0.000002
0.000473	0.001254	0.000758	0.001812	0.000801	0.000335	0.001028	0.991537	0.001470	0.000531	0.000000
0.000687	0.002212	0.001517	0.004609	0.002345	0.000544	0.035561	0.948240	0.002638	0.001646	0.000000
0.000447	0.001440	0.000840	0.002386	0.001080	0.000308	0.028229	0.962633	0.001722	0.000914	0.000000
0.000512	0.002070	0.001125	0.003736	0.022973	0.000333	0.070107	0.895480	0.002438	0.001226	0.000000
0.000452	0.001767	0.001059	0.003612	0.037739	0.000315	0.122458	0.829416	0.002044	0.001138	0.000000
0.000485	0.001678	0.001065	0.003361	0.034811	0.000353	0.113133	0.842032	0.001941	0.001141	0.000000
0.000244	0.000934	0.000466	0.001439	0.017846	0.000146	0.065757	0.911663	0.001018	0.000487	0.000000
0.000897	0.002734	0.002013	0.006010	0.031772	0.000752	0.090166	0.860127	0.003325	0.002204	0.000000
0.000480	0.001343	0.000831	0.003628	0.068802	0.000496	0.095058	0.671700	0.135656	0.022005	0.000000
0.001058	0.000666	0.000848	0.002593	0.019385	0.000880	0.023482	0.114298	0.735193	0.101574	0.000022
0.001158	0.000634	0.001582	0.002270	0.010902	0.002826	0.015807	0.084788	0.730690	0.149311	0.000032
0.002411	0.001435	0.004456	0.004745	0.024015	0.009273	0.030624	0.138651	0.620913	0.163385	0.000092
0.000970	0.001266	0.001722	0.000073	0.009405	0.003986	0.018207	0.666214	0.231164	0.066994	0.000000
0.000414	0.001745	0.001080	0.003840	0.068892	0.000507	0.123862	0.796993	0.001900	0.000767	0.000000
0.000112	0.000913	0.000546	0.004467	0.218651	0.000203	0.269293	0.505756	0.000007	0.000051	0.000000
0.000105	0.000981	0.000538	0.003377	0.217340	0.000216	0.256650	0.520726	0.000006	0.000060	0.000000
0.000323	0.001019	0.002702	0.020602	0.192767	0.000988	0.299508	0.480193	0.000072	0.001697	0.000128
0.000067	0.000367	0.000614	0.004393	0.184858	0.000212	0.265497	0.543744	0.000007	0.000212	0.000028
0.000108	0.000751	0.000536	0.001678	0.156396	0.000173	0.256782	0.582846	0.000519	0.000209	0.000002
0.000077	0.000540	0.000321	0.001068	0.129096	0.000087	0.265590	0.602661	0.000387	0.000157	0.000016
0.000171	0.001061	0.000940	0.002941	0.184317	0.000360	0.254787	0.554273	0.000693	0.000441	0.000015
0.000111	0.000775	0.000630	0.001782	0.174310	0.000230	0.240381	0.580896	0.000584	0.000292	0.000008
0.000231	0.001155	0.001019	0.003579	0.161576	0.000381	0.253584	0.577129	0.000870	0.000448	0.000027
0.000132	0.001008	0.000846	0.003730	0.239023	0.000325	0.279767	0.473550	0.001032	0.000521	0.000067
0.000095	0.000578	0.000523	0.001579	0.218957	0.000222	0.258377	0.518755	0.000585	0.000329	0.000000
0.000253	0.001264	0.001065	0.003424	0.191368	0.000455	0.263682	0.535956	0.001742	0.000791	0.000000
0.000110	0.000661	0.000568	0.001897	0.220562	0.000232	0.263396	0.512499	0.000008	0.000067	0.000000
0.000068	0.000489	0.000439	0.001194	0.221257	0.000184	0.252486	0.523828	0.000004	0.000051	0.000000
0.000066	0.000529	0.000291	0.001393	0.213902	0.000128	0.247096	0.536555	0.000004	0.000037	0.000000
0.000382	0.001901	0.001280	0.006225	0.080788	0.000523	0.126477	0.782207	0.000053	0.000155	0.000009
0.000139	0.000860	0.000424	0.001304	0.044203	0.000184	0.069431	0.883393	0.000013	0.000049	0.000000
0.000338	0.001876	0.001044	0.003603	0.066919	0.000481	0.095432	0.829957	0.000038	0.000144	0.000167
0.000564	0.002653	0.001800	0.008528	0.100746	0.000777	0.149907	0.734465	0.000082	0.000226	0.000251
0.000213	0.001393	0.000814	0.004162	0.102010	0.000338	0.139165	0.751562	0.000021	0.000224	0.000098
0.000337	0.001999	0.001219	0.005894	0.081678	0.000548	0.106836	0.800929	0.000039	0.000344	0.000178
0.000065	0.000461	0.000263	0.001605	0.209178	0.000111	0.261697	0.525831	0.000529	0.000230	0.000031
0.000098	0.000678	0.000605	0.001925	0.222105	0.000239	0.265267	0.508961	0.000006	0.000063	0.000053
0.000224	0.001097	0.000948	0.003867	0.274449	0.000400	0.317531	0.401244	0.000020	0.000108	0.000113
0.000122	0.000385	0.000214	0.001018	0.243547	0.000084	0.344825	0.409755	0.000005	0.000016	0.000030
0.000093	0.000341	0.000195	0.000959	0.235824	0.000068	0.343825	0.418219	0.000345	0.000112	0.000018
0.000071	0.000267	0.000151	0.000967	0.229362	0.000047	0.345706	0.422944	0.000376	0.000095	0.000014
0.000115	0.000381	0.000204	0.000969	0.225902	0.000076	0.343714	0.428117	0.000389	0.000106	0.000026
0.000308	0.000654	0.000576	0.002452	0.225008	0.000291	0.337034	0.432951	0.000034	0.000571	0.000121
0.000368	0.000885	0.000721	0.003600	0.253168	0.000335	0.343026	0.396953	0.000030	0.000788	0.000125
0.000201	0.000678	0.000445	0.001708	0.174590	0.000194	0.305972	0.514888	0.000698	0.000626	0.000000
0.000131	0.000434	0.000252	0.001126	0.204997	0.000093	0.341533	0.451232	0.000008	0.000193	0.000000
0.000314	0.000848	0.000650	0.003161	0.234483	0.000274	0.343926	0.415600	0.000020	0.000632	0.000093
0.000367	0.000811	0.000753	0.004251	0.233627	0.000356	0.336462	0.422385	0.000031	0.000928	0.000030
0.000194	0.000630	0.000416	0.002473	0.266207	0.000155	0.349607	0.379841	0.000010	0.000460	0.000006
0.000122	0.000377	0.000214	0.000978	0.224467	0.000085	0.342263	0.430888	0.000384	0.000217	0.000006
0.000150	0.000544	0.000323	0.001452	0.179925	0.000108	0.341602	0.475769	0.000012	0.000102	0.000011
0.000197	0.000626	0.000398	0.001991	0.234421	0.000151	0.345756	0.416345	0.000011	0.000096	0.000009
0.000340	0.001071	0.001084	0.003576	0.098384	0.000377	0.311835	0.582669	0.000008	0.000575	0.000080
0.000150	0.000614	0.000398	0.001393	0.086810	0.000124	0.307906	0.602387	0.000004	0.000188	0.000026
0.000633	0.001737	0.002163	0.007176	0.108828	0.000892	0.316885	0.557530	0.001788	0.002210	0.000158
0.000146	0.000680	0.000432	0.001715	0.090144	0.000137	0.316062	0.589521	0.000703	0.000439	0.000020
0.000004	0.000001	0.000513	0.004597	0.101548	0.000089	0.318179	0.572686	0.001299	0.001082	0.000001
0.000250	0.000930	0.000703	0.002459	0.092702	0.000209	0.312034	0.590527	0.000010	0.000126	0.000050
0.000152	0.000590	0.000359	0.001227	0.088839	0.000108	0.315343	0.593290	0.000009	0.000076	0.000009
0.000196	0.000746	0.000515	0.001761	0.088805	0.000158	0.309314	0.598406	0.000008	0.000090	0.000000
0.000388	0.001239	0.001472	0.003934	0.099020	0.000470	0.313500	0.579659	0.000015	0.000216	0.000088
0.000232	0.000942	0.000985	0.002919	0.098103	0.000264	0.317739	0.578358	0.000008	0.000411	0.000039
0.000116	0.000521	0.000406	0.001138	0.085043	0.000096	0.309099	0.602721	0.000534	0.000308	0.000017
0.000311	0.001092	0.001170	0.003504	0.097912	0.000336	0.315763	0.577726	0.001134	0.000992	0.000060
0.000217	0.000736	0.000942	0.002878	0.100846	0.000259	0.315333	0.575119	0.002396	0.001231	0.000043
0.001467	0.003394	0.004818	0.013613	0.010872	0.001716	0.254072	0.695733	0.008214	0.005661	0.000440
0.000743	0.002046	0.002100	0.005237	0.003949	0.000752	0.241267	0.739595	0.002271	0.001842	0.000197
0.001144	0.002754	0.003198	0.010477	0.008490	0.001242	0.258064	0.712109	0.000158	0.001996	0.000368
0.001582	0.003797	0.004697	0.014853	0.118795	0.001916	0.312443	0.538221	0.000176	0.002988	0.000532
0.000539	0.001741	0.001784	0.006517	0.105243	0.000584	0.314440	0.567977	0.000023	0.001023	0.000128
0.000714	0.001922	0.003248	0.012411	0.120721	0.001134	0.315808	0.541686	0.000027	0.002128	0.000201
0.000282	0.000927	0.000895	0.002526	0.093978	0.000281	0.314082	0.586547	0.000017	0.000402	0.000062
0.000271	0.001018	0.001077	0.003055	0.097138	0.000304	0.315070	0.581872	0.000007	0.000137	0.000051
0.000220	0.000904	0.000934	0.002519	0.094707	0.000239	0.315393	0.584923	0.000006	0.000117	0.000037
0.000213	0.000811	0.000818	0.002136	0.091661	0.000222	0.312520	0.591260	0.000008	0.000310	0.000039
0.000423	0.001171	0.001598	0.003686	0.097119	0.000554	0.309898	0.584753	0.000015	0.000670	0.000113
0.000254	0.000837	0.000794	0.001836	0.089629	0.000249	0.309759	0.596278	0.000009	0.000297	0.000057
0.000455	0.001304	0.001778	0.004231	0.099392	0.000621	0.312722	0.578699	0.000027	0.000770	0.000000
0.000163	0.000712	0.000416	0.001530	0.087594	0.000114	0.311413	0.596890	0.000743	0.000425	0.000000
0.000291	0.000986	0.000992	0.002455	0.093532	0.000294	0.314812	0.584787	0.001028	0.000762	0.000059
0.000253	0.001159	0.001111	0.003178	0.099203	0.000261	0.323499	0.569214	0.001239	0.000847	0.000035
0.000161	0.000603	0.000448	0.001164	0.084718	0.000132	0.306096	0.606477	0.000004	0.000167	0.000031
0.000333	0.001130	0.001189	0.003027	0.096375	0.000345	0.317082	0.578349	0.001183	0.000919	0.000067
0.000475	0.001382	0.002182	0.005444	0.104990	0.000698	0.315529	0.566134	0.001464	0.001701	0.000000
0.000254	0.000767	0.000812	0.001882	0.089418	0.000264	0.307805	0.597388	0.000786	0.000624	0.000000
0.000116	0.000484	0.000280	0.000997	0.083321	0.000079	0.304984	0.608956	0.000500	0.000284	0.000000
0.000445	0.001572	0.001351	0.004658	0.102773	0.000433	0.320494	0.567545	0.000018	0.000710	0.000000
0.000168	0.000779	0.000464	0.001679	0.148767	0.000210	0.248178	0.599157	0.000008	0.000588	0.000000
0.000286	0.000851	0.000686	0.002040	0.089382	0.000259	0.305287	0.601154	0.000010	0.000045	0.000000
0.000159	0.000623	0.000406	0.001397	0.086557	0.000122	0.307630	0.602899	0.000007	0.000194	0.000006
0.000264	0.000871	0.000688	0.002280	0.092910	0.000233	0.313336	0.589028	0.000017	0.000357	0.000017
0.000389	0.001206	0.001123	0.003696	0.097793	0.000395	0.313648	0.581119	0.000021	0.000609	0.000000
0.000177	0.000665	0.000457	0.001545	0.087452	0.000143	0.307241	0.602089	0.000006	0.000220	0.000006
0.000334	0.001276	0.001508	0.004495	0.104308	0.000417	0.321362	0.565463	0.000060	0.000716	0.000060
0.000236	0.000891	0.000818	0.002398	0.092967	0.000250	0.313480	0.588489	0.000044	0.000384	0.000044
0.000144	0.000848	0.000553	0.001904	0.093397	0.000121	0.323247	0.579533	0.000016	0.000220	0.000016
0.000243	0.000916	0.000760	0.002086	0.091120	0.000219	0.312734	0.591491	0.000046	0.000337	0.000046
0.000113	0.000441	0.000292	0.000753	0.080824	0.000087	0.302628	0.614702	0.000021	0.000118	0.000021
0.000385	0.001350	0.001376	0.003617	0.097871	0.000417	0.315144	0.579048	0.000079	0.000635	0.000079
0.000321	0.001286	0.001823	0.005087	0.111468	0.000454	0.330541	0.546991	0.000802	0.001175	0.000051
0.000218	0.000962	0.000776	0.002263	0.092606	0.000197	0.315239	0.587371	0.000035	0.000328	0.000005
0.000534	0.002020	0.002390	0.006505	0.110349	0.000682	0.324980	0.551326	0.000101	0.001104	0.000009
0.000172	0.000980	0.001015	0.003550	0.118425	0.000202	0.353639	0.520708	0.000610	0.000699	0.000000
0.000367	0.001391	0.001421	0.003924	0.100193	0.000399	0.318229	0.572249	0.000838	0.000987	0.000000
0.000315	0.001314	0.001306	0.003702	0.101848	0.000373	0.322323	0.567140	0.000778	0.000900	0.000000
0.000281	0.001782	0.001550	0.004487	0.032414	0.000331	0.111258	0.844611	0.001330	0.001954	0.000000
0.000385	0.001392	0.001106	0.003726	0.098690	0.000378	0.317374	0.576168	0.000077	0.000626	0.000077
0.000178	0.000825	0.000674	0.001835	0.090171	0.000160	0.314383	0.591493	0.000027	0.000255	0.000000
0.000275	0.001062	0.001040	0.002606	0.093819	0.000288	0.313465	0.586911	0.000054	0.000429	0.000050
0.000199	0.001010	0.000845	0.002497	0.096178	0.000186	0.322670	0.575218	0.000646	0.000550	0.000000
0.000134	0.000684	0.000493	0.001429	0.087864	0.000107	0.314282	0.594243	0.000443	0.000321	0.000000
0.001694	0.004330	0.006930	0.016927	0.122226	0.002511	0.312727	0.524847	0.002891	0.004916	0.000003
