name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Abies_alba	NA	NA	NA	45372	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Abies_balsamea	NA	NA	NA	90345	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Abies_homolepis	NA	NA	NA	78261	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Abies_magnifica	NA	NA	NA	3320	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Abies_nordmanniana	NA	NA	NA	97177	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Abies_religiosa	NA	NA	NA	425948	NA	NA	NA	3319	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Acacia_mangium	NA	NA	NA	224085	NA	NA	NA	3808	NA	163485	3807	3803	NA	NA	NA	NA	72025	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Acanthus_ilicifolius	NA	NA	NA	328098	NA	NA	NA	13326	NA	216692	216691	4185	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Acer_macrophyllum	NA	NA	NA	66211	NA	NA	NA	4022	NA	NA	NA	910345	NA	NA	NA	NA	41937	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Acer_platanoides	NA	NA	NA	4025	NA	NA	NA	4022	NA	NA	NA	910345	NA	NA	NA	NA	41937	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Acer_pseudoplatanus	NA	NA	NA	4026	NA	NA	NA	4022	NA	NA	NA	910345	NA	NA	NA	NA	41937	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Achillea_millefolium	NA	NA	NA	13329	NA	NA	NA	13328	886729	102810	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Acianthus_exsertus	NA	NA	NA	78689	NA	NA	NA	78688	158351	158349	158331	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Aegiceras_corniculatum	NA	NA	NA	59970	NA	NA	NA	59969	NA	NA	NA	4335	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Aegopodium_podagraria	NA	NA	NA	40902	NA	NA	NA	40898	NA	241781	241778	4037	NA	NA	NA	364270	4036	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Afrocarpus_falcatus	NA	NA	NA	56897	NA	NA	NA	120582	NA	NA	NA	3362	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Afzelia_africana	NA	NA	NA	162641	NA	NA	NA	162640	NA	163093	3804	3803	NA	NA	NA	NA	72025	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Agarista_salicifolia	NA	NA	NA	49175	NA	NA	NA	49132	NA	217056	217037	4345	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Agrostis_capillaris	NA	NA	NA	204232	NA	NA	NA	15297	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Agrostis_scabra	NA	NA	NA	345920	NA	NA	NA	15297	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Agrostis_stolonifera	NA	NA	NA	63632	NA	NA	NA	15297	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ajuga_reptans	NA	NA	NA	38596	NA	NA	NA	38595	NA	NA	216701	4136	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Allisonia_cockaynii	NA	NA	NA	269522	NA	NA	NA	269521	NA	NA	NA	269520	NA	NA	NA	186790	186784	NA	NA	400717	186771	NA	NA	35493	NA	NA	33090	2759
Allium_ampeloprasum	NA	NA	NA	4681	NA	NA	NA	4678	NA	703248	40553	4668	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Allium_cepa	NA	NA	NA	4679	NA	NA	NA	4678	NA	703248	40553	4668	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Allium_fistulosum	NA	NA	NA	35875	NA	NA	NA	4678	NA	703248	40553	4668	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Alnus_acuminata	NA	NA	NA	109057	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_alnobetula	NA	NA	NA	38784	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_cordata	NA	NA	NA	109058	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_glutinosa	NA	NA	NA	3517	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_incana	NA	NA	NA	3516	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_nitida	NA	NA	NA	109470	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alnus_rubra	NA	NA	NA	109069	NA	NA	NA	3515	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Alzatea_verticillata	NA	NA	NA	39982	NA	NA	NA	39981	NA	NA	NA	40046	NA	NA	NA	NA	41944	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Ammophila_arenaria	NA	NA	NA	96047	NA	NA	NA	95188	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ammophila_breviligulata	NA	NA	NA	286491	NA	NA	NA	95188	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Anacamptis_laxiflora	NA	NA	NA	59336	NA	NA	NA	59315	158366	158345	158331	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Anacamptis_morio	NA	NA	NA	59340	NA	NA	NA	59315	158366	158345	158331	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Anagallis_arvensis	NA	NA	NA	4337	NA	NA	NA	4336	NA	NA	NA	4335	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Andromeda_polifolia	NA	NA	NA	95630	NA	NA	NA	95629	NA	217057	217037	4345	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Andropogon_gerardii	NA	NA	NA	79824	NA	NA	NA	15314	NA	147429	147369	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Anemone_patens	NA	NA	NA	387931	NA	NA	NA	22868	NA	NA	NA	3440	NA	NA	NA	NA	41768	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Aneura_maxima	NA	NA	NA	414042	NA	NA	NA	70217	NA	NA	NA	39024	NA	NA	NA	NA	34158	NA	NA	186781	186771	NA	NA	35493	NA	NA	33090	2759
Aneura_mirabilis	NA	NA	NA	280810	NA	NA	NA	70217	NA	NA	NA	39024	NA	NA	NA	NA	34158	NA	NA	186781	186771	NA	NA	35493	NA	NA	33090	2759
Aneura_pinguis	NA	NA	NA	39026	NA	NA	NA	70217	NA	NA	NA	39024	NA	NA	NA	NA	34158	NA	NA	186781	186771	NA	NA	35493	NA	NA	33090	2759
Anisoptera_costata	NA	NA	NA	340448	NA	NA	NA	64577	NA	NA	65009	40588	NA	NA	NA	NA	41938	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Anogramma_leptophylla	NA	NA	NA	220730	NA	NA	NA	164270	NA	NA	NA	13819	NA	NA	NA	NA	3268	NA	NA	NA	3290	NA	NA	35493	NA	NA	33090	2759
Antennaria_dioica	NA	NA	NA	49054	NA	NA	NA	41475	NA	102808	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Anthoceros_agrestis	NA	NA	NA	41834	NA	NA	NA	3233	NA	NA	NA	13811	NA	NA	NA	NA	13810	NA	NA	405585	402688	NA	NA	35493	NA	NA	33090	2759
Anthoceros_fusiformis	NA	NA	NA	400545	NA	NA	NA	3233	NA	NA	NA	13811	NA	NA	NA	NA	13810	NA	NA	405585	402688	NA	NA	35493	NA	NA	33090	2759
Anthoceros_lamellatus	NA	NA	NA	400546	NA	NA	NA	3233	NA	NA	NA	13811	NA	NA	NA	NA	13810	NA	NA	405585	402688	NA	NA	35493	NA	NA	33090	2759
Anthoceros_laminiferus	NA	NA	NA	263837	NA	NA	NA	3233	NA	NA	NA	13811	NA	NA	NA	NA	13810	NA	NA	405585	402688	NA	NA	35493	NA	NA	33090	2759
Anthoceros_punctatus	NA	NA	NA	3234	NA	NA	NA	3233	NA	NA	NA	13811	NA	NA	NA	NA	13810	NA	NA	405585	402688	NA	NA	35493	NA	NA	33090	2759
Anthoxanthum_odoratum	NA	NA	NA	29661	NA	NA	NA	15324	640625	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aphyllorchis_montana	NA	NA	NA	666370	NA	NA	NA	666369	NA	158338	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Arachis_hypogaea	NA	NA	NA	3818	NA	NA	NA	3817	NA	163725	3814	3803	NA	NA	NA	NA	72025	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Araucaria_angustifolia	NA	NA	NA	56992	NA	NA	NA	25666	NA	NA	NA	25664	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Arbutus_unedo	NA	NA	NA	84005	NA	NA	NA	13342	NA	NA	217033	4345	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Arctostaphylos_uva-ursi	NA	NA	NA	84009	NA	NA	NA	83607	NA	NA	217033	4345	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Aristida_adscensionis	NA	NA	NA	121766	NA	NA	NA	38709	NA	147430	219382	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Arnica_montana	NA	NA	NA	436207	NA	NA	NA	4246	911352	219128	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Arrhenatherum_elatius	NA	NA	NA	52139	NA	NA	NA	52138	640623	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Artemisia_frigida	NA	NA	NA	395280	NA	NA	NA	4219	886714	102810	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Artemisia_ludoviciana	NA	NA	NA	86312	NA	NA	NA	4219	886714	102810	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Artemisia_vulgaris	NA	NA	NA	4220	NA	NA	NA	4219	886714	102810	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Arthrocnemum_macrostachyum	NA	NA	NA	239181	NA	NA	NA	239180	NA	NA	NA	3563	NA	NA	NA	NA	3524	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Arum_italicum	NA	NA	NA	59010	NA	NA	NA	4457	NA	293506	284555	4454	NA	NA	NA	NA	16360	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Arum_maculatum	NA	NA	NA	4458	NA	NA	NA	4457	NA	293506	284555	4454	NA	NA	NA	NA	16360	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Arundina_graminifolia	NA	NA	NA	78703	NA	NA	NA	78702	1006617	158427	158332	4747	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Asparagus_officinalis	NA	NA	NA	4686	NA	NA	NA	4685	NA	NA	703533	40552	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Aster_tripolium	NA	NA	NA	74787	NA	NA	NA	41479	NA	102809	102804	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Athyrium_yokoscense	NA	NA	NA	65704	NA	NA	NA	32109	NA	NA	NA	1203520	NA	NA	NA	NA	3268	NA	NA	NA	3290	NA	NA	35493	NA	NA	33090	2759
Austrobaileya_scandens	NA	NA	NA	13351	NA	NA	NA	13350	NA	NA	NA	22297	NA	NA	NA	NA	82956	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Austrocedrus_chilensis	NA	NA	NA	103964	NA	NA	NA	103963	NA	NA	NA	3367	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
Austrofossombronia_australis	NA	NA	NA	269537	NA	NA	NA	212804	NA	NA	NA	56885	NA	NA	NA	186790	186784	NA	NA	400717	186771	NA	NA	35493	NA	NA	33090	2759
Avena_barbata	NA	NA	NA	146530	NA	NA	NA	4496	640623	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Barbilophozia_barbata	NA	NA	NA	209798	NA	NA	NA	209797	NA	NA	NA	1131839	NA	NA	NA	71154	3199	NA	NA	186782	186771	NA	NA	35493	NA	NA	33090	2759
Barbilophozia_hatcheri	NA	NA	NA	248322	NA	NA	NA	209797	NA	NA	NA	1131839	NA	NA	NA	71154	3199	NA	NA	186782	186771	NA	NA	35493	NA	NA	33090	2759
Barbilophozia_lycopodioides	NA	NA	NA	402105	NA	NA	NA	209797	NA	NA	NA	1131839	NA	NA	NA	71154	3199	NA	NA	186782	186771	NA	NA	35493	NA	NA	33090	2759
Betula_alleghaniensis	NA	NA	NA	21017	NA	NA	NA	3504	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Betula_papyrifera	NA	NA	NA	3507	NA	NA	NA	3504	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Betula_pendula	NA	NA	NA	3505	NA	NA	NA	3504	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Betula_platyphylla	NA	NA	NA	78630	NA	NA	NA	3504	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Betula_pubescens	NA	NA	NA	38787	NA	NA	NA	3504	NA	NA	NA	3514	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Bistorta_vivipara	NA	NA	NA	371026	NA	NA	NA	137670	NA	1110384	1110380	3615	NA	NA	NA	NA	3524	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Blasia_pusilla	NA	NA	NA	122625	NA	NA	NA	122624	NA	NA	NA	122623	NA	NA	NA	NA	186785	NA	NA	400709	186770	NA	NA	35493	NA	NA	33090	2759
Boscia_foetida	NA	NA	NA	992652	NA	NA	NA	202622	NA	NA	NA	301453	NA	NA	NA	NA	3699	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Botrychium_virginianum	NA	NA	NA	167744	NA	NA	NA	13829	NA	NA	NA	13828	NA	NA	NA	NA	13827	NA	NA	NA	13826	NA	NA	35493	NA	NA	33090	2759
Bouteloua_gracilis	NA	NA	NA	48732	NA	NA	NA	48731	751769	147435	147371	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brachypodium_pinnatum	NA	NA	NA	29663	NA	NA	NA	15367	NA	147385	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brassica_napus	NA	NA	NA	3708	NA	NA	NA	3705	NA	981071	NA	3700	NA	NA	NA	NA	3699	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Briza_media	NA	NA	NA	281077	NA	NA	NA	15369	640626	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brodiaea_coronaria	NA	NA	NA	51444	NA	NA	NA	51443	NA	NA	703534	40552	NA	NA	NA	NA	73496	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Bromus_erectus	NA	NA	NA	29666	NA	NA	NA	4501	NA	147388	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bromus_tectorum	NA	NA	NA	29667	NA	NA	NA	4501	NA	147388	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bucegia_romanica	NA	NA	NA	53027	NA	NA	NA	53026	NA	NA	NA	29585	NA	NA	NA	NA	28908	NA	NA	186774	186770	NA	NA	35493	NA	NA	33090	2759
Burmannia_capitata	NA	NA	NA	147072	NA	NA	NA	48531	NA	NA	NA	48528	NA	NA	NA	NA	40548	NA	NA	NA	4447	NA	NA	35493	NA	NA	33090	2759
Cajanus_cajan	NA	NA	NA	3821	NA	NA	NA	3820	NA	163735	3814	3803	NA	NA	NA	NA	72025	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Calamagrostis_arundinacea	NA	NA	NA	389630	NA	NA	NA	15376	640621	147387	147368	4479	NA	NA	NA	NA	38820	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Callicarpa_americana	NA	NA	NA	204211	NA	NA	NA	21922	NA	NA	NA	4136	NA	NA	NA	NA	4143	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Calluna_vulgaris	NA	NA	NA	13385	NA	NA	NA	13384	NA	217042	217035	4345	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Caltha_palustris	NA	NA	NA	3449	NA	NA	NA	3448	NA	NA	NA	3440	NA	NA	NA	NA	41768	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Calypogeia_fissa	NA	NA	NA	362796	NA	NA	NA	41851	NA	NA	NA	41850	NA	NA	NA	3200	3199	NA	NA	186782	186771	NA	NA	35493	NA	NA	33090	2759
Calypogeia_muelleriana	NA	NA	NA	56915	NA	NA	NA	41851	NA	NA	NA	41850	NA	NA	NA	3200	3199	NA	NA	186782	186771	NA	NA	35493	NA	NA	33090	2759
Camellia_japonica	NA	NA	NA	4443	NA	NA	NA	4441	NA	NA	NA	27065	NA	NA	NA	NA	41945	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Campanula_punctata	NA	NA	NA	82282	NA	NA	NA	40568	NA	NA	NA	4381	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Caragana_korshinskii	NA	NA	NA	220689	NA	NA	NA	20483	NA	163730	3814	3803	NA	NA	NA	NA	72025	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Cardamine_pratensis	NA	NA	NA	50465	NA	NA	NA	50460	NA	980193	NA	3700	NA	NA	NA	NA	3699	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Carduus_tenuiflorus	NA	NA	NA	196703	NA	NA	NA	92905	742010	102818	219103	4210	NA	NA	NA	NA	4209	NA	NA	71274	NA	NA	NA	35493	NA	NA	33090	2759
Carya_illinoinensis	NA	NA	NA	32201	NA	NA	NA	13402	NA	NA	NA	16714	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Castanea_dentata	NA	NA	NA	134033	NA	NA	NA	21019	NA	NA	NA	3503	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Castanea_mollissima	NA	NA	NA	60419	NA	NA	NA	21019	NA	NA	NA	3503	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Castanea_sativa	NA	NA	NA	21020	NA	NA	NA	21019	NA	NA	NA	3503	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Castanopsis_fargesii	NA	NA	NA	167386	NA	NA	NA	114815	NA	NA	NA	3503	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Casuarina_equisetifolia	NA	NA	NA	3523	NA	NA	NA	3521	NA	NA	NA	3520	NA	NA	NA	NA	3502	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Cecropia_obtusa	NA	NA	NA	688039	NA	NA	NA	77071	NA	NA	NA	3499	NA	NA	NA	NA	3744	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Cedrela_odorata	NA	NA	NA	124947	NA	NA	NA	124946	NA	NA	NA	43707	NA	NA	NA	NA	41937	NA	NA	71275	NA	NA	NA	35493	NA	NA	33090	2759
Cedrus_atlantica	NA	NA	NA	123597	NA	NA	NA	3321	NA	NA	NA	3318	NA	NA	NA	NA	3313	NA	NA	NA	58019	NA	NA	35493	NA	NA	33090	2759
